Code,Location,District,Registered,Envelopes,Valid,Občanská demokratická strana,Řád národa - Vlastenecká unie,CESTA ODPOVĚDNÉ SPOLEČNOSTI,Česká str.sociálně demokrat.,Radostné Česko,STAROSTOVÉ A NEZÁVISLÍ,Komunistická str.Čech a Moravy,Strana zelených,"ROZUMNÍ-stop migraci,diktát.EU",Strana svobodných občanů,Blok proti islam.-Obran.domova,Občanská demokratická aliance,Česká pirátská strana,Referendum o Evropské unii,TOP 09,ANO 2011,Dobrá volba 2016,SPR-Republ.str.Čsl. M.Sládka,Křesť.demokr.unie-Čs.str.lid.,Česká strana národně sociální,REALISTÉ,SPORTOVCI,Dělnic.str.sociální spravedl.,Svob.a př.dem.-T.Okamura (SPD),Strana Práv Občanů
500496, Olomouc, Obec: Olomouc,803,476,475,53,0,1,43,2,11,30,7,3,8,0,1,44,0,19,169,0,0,25,0,4,3,2,48,0
500496, Olomouc, Obec: Olomouc,938,592,592,70,1,1,37,0,18,51,8,2,10,1,1,52,0,32,177,1,3,61,0,7,4,0,49,4
500496, Olomouc, Obec: Olomouc,863,596,595,88,0,1,29,0,23,14,13,0,5,1,6,75,0,72,130,4,0,61,0,13,0,0,57,2
500496, Olomouc, Obec: Olomouc,811,473,473,25,1,0,47,1,10,45,12,8,5,1,2,31,1,15,187,0,1,13,0,0,0,4,56,4
500496, Olomouc, Obec: Olomouc,1 057,717,716,98,0,0,47,2,25,46,15,1,8,2,3,81,0,26,219,1,1,48,0,7,2,0,82,0
500496, Olomouc, Obec: Olomouc,288,180,180,35,0,0,17,0,3,6,3,3,1,0,0,12,0,10,55,0,2,14,0,0,0,0,18,0
500496, Olomouc, Obec: Olomouc,726,414,414,29,1,0,43,0,8,39,7,2,7,1,0,35,0,12,134,0,0,25,0,3,1,5,59,1
500496, Olomouc, Obec: Olomouc,756,473,471,34,4,3,46,1,15,38,3,3,3,0,0,47,0,9,158,0,1,27,0,3,2,0,70,2
500496, Olomouc, Obec: Olomouc,891,522,521,53,1,0,51,0,22,29,2,5,11,1,0,38,2,15,194,0,1,21,0,3,1,0,68,2
500496, Olomouc, Obec: Olomouc,859,545,545,41,0,1,47,1,12,40,7,2,10,0,2,55,0,26,176,1,1,54,0,4,3,0,57,5
500496, Olomouc, Obec: Olomouc,922,518,518,52,1,0,43,0,28,37,9,2,12,1,0,35,0,21,169,0,0,33,0,4,2,1,59,8
500496, Olomouc, Obec: Olomouc,989,591,591,53,3,0,47,1,28,54,8,4,18,0,1,55,0,29,189,0,1,28,0,3,3,2,55,2
500496, Olomouc, Obec: Olomouc,1 514,913,913,82,3,0,98,0,38,69,21,5,17,0,1,109,0,41,238,1,0,61,2,6,3,0,104,8
500496, Olomouc, Obec: Olomouc,809,524,523,49,2,0,39,0,20,27,8,3,12,1,0,65,0,13,174,0,0,32,0,6,0,1,66,3
500496, Olomouc, Obec: Olomouc,1 205,777,777,110,1,1,54,0,30,42,16,3,17,0,2,80,0,37,209,0,4,59,0,7,1,1,89,8
500496, Olomouc, Obec: Olomouc,896,522,521,52,2,1,51,0,24,27,6,4,3,0,0,51,0,15,157,0,0,39,0,2,3,2,77,2
500496, Olomouc, Obec: Olomouc,808,530,530,49,1,1,37,0,13,43,8,4,7,5,1,57,0,29,164,0,0,16,0,6,2,2,80,4
500496, Olomouc, Obec: Olomouc,777,482,481,32,0,0,45,0,24,42,5,3,3,3,0,43,0,19,145,0,0,36,1,5,4,2,68,1
500496, Olomouc, Obec: Olomouc,638,417,416,65,0,0,36,0,20,13,8,7,6,1,1,56,0,35,101,1,0,21,0,5,0,0,38,1
500496, Olomouc, Obec: Olomouc,981,619,618,64,0,0,39,0,36,28,14,5,14,0,0,68,0,46,190,1,0,41,0,1,4,1,60,5
500496, Olomouc, Obec: Olomouc,878,630,630,75,2,0,40,0,22,67,7,3,11,0,1,58,0,21,160,1,0,55,0,6,3,5,90,3
500496, Olomouc, Obec: Olomouc,363,221,221,32,0,0,3,1,5,14,1,2,0,0,4,17,0,5,79,0,0,10,0,2,0,1,41,4
500496, Olomouc, Obec: Olomouc,766,473,473,61,0,0,40,1,16,30,8,2,6,0,0,45,0,21,132,0,0,33,0,3,2,2,66,2
500496, Olomouc, Obec: Olomouc,636,380,379,40,0,0,20,2,16,15,6,1,6,1,0,30,0,33,116,1,2,27,0,2,0,1,54,0
500496, Olomouc, Obec: Olomouc,510,337,337,35,0,0,25,0,14,15,5,2,15,1,0,30,0,24,90,1,0,24,1,7,2,0,36,4
500496, Olomouc, Obec: Olomouc,868,532,532,57,0,0,60,0,16,54,6,0,4,1,0,55,0,19,171,0,0,28,0,2,3,0,51,4
500496, Olomouc, Obec: Olomouc,646,405,405,64,1,0,27,1,13,27,15,1,6,0,0,61,0,31,64,1,0,38,0,6,1,0,44,1
500496, Olomouc, Obec: Olomouc,700,446,445,63,1,0,27,0,9,30,10,0,8,0,0,58,0,27,118,0,1,40,0,3,3,0,44,1
500496, Olomouc, Obec: Olomouc,842,570,570,72,0,0,37,0,26,25,12,1,8,0,0,81,0,19,130,1,0,65,0,5,3,0,74,5
500496, Olomouc, Obec: Olomouc,666,418,418,43,0,0,32,1,14,25,4,6,11,2,1,36,0,30,120,2,0,35,0,2,7,0,41,3
500496, Olomouc, Obec: Olomouc,542,338,338,42,2,1,23,0,8,29,1,6,4,1,0,37,0,16,89,0,0,41,0,0,1,0,36,0
500496, Olomouc, Obec: Olomouc,370,235,235,12,0,0,15,0,6,13,0,1,2,0,1,29,0,11,82,0,1,21,1,1,0,1,38,0
500496, Olomouc, Obec: Olomouc,915,523,523,40,0,0,26,0,24,25,10,1,8,1,0,65,0,31,202,2,2,23,0,4,3,1,46,1
500496, Olomouc, Obec: Olomouc,1 014,629,629,68,2,0,49,0,24,45,11,2,11,3,1,66,0,19,210,0,1,48,0,3,3,3,46,3
500496, Olomouc, Obec: Olomouc,855,501,501,35,0,0,34,0,16,31,10,2,10,2,0,51,0,16,206,0,0,36,0,3,0,0,46,2
500496, Olomouc, Obec: Olomouc,877,532,532,63,0,1,50,0,17,30,17,1,12,0,1,63,0,53,117,0,1,40,0,3,2,0,57,2
500496, Olomouc, Obec: Olomouc,994,579,578,58,0,3,54,0,30,36,26,2,8,0,2,62,0,40,150,1,0,39,0,11,0,0,54,0
500496, Olomouc, Obec: Olomouc,1 550,755,755,57,0,0,58,1,25,45,18,8,10,4,1,106,0,45,195,3,1,42,0,1,1,0,121,3
500496, Olomouc, Obec: Olomouc,1 046,665,665,83,0,0,48,1,32,37,7,6,5,1,1,72,1,45,186,0,1,38,0,9,6,1,84,1
500496, Olomouc, Obec: Olomouc,830,599,599,92,2,0,37,0,24,30,23,0,10,0,1,68,0,53,129,0,0,48,0,7,1,0,71,3
500496, Olomouc, Obec: Olomouc,863,497,497,59,0,1,30,1,22,39,5,0,17,2,1,70,0,26,128,1,1,27,0,8,0,0,58,1
500496, Olomouc, Obec: Olomouc,1 061,655,654,89,2,2,75,0,9,42,10,5,9,2,1,64,0,24,190,0,1,50,1,1,4,0,60,4
500496, Olomouc, Obec: Olomouc,978,586,586,77,1,0,45,1,31,37,11,2,11,0,2,68,0,41,130,0,0,38,0,7,3,0,77,1
500496, Olomouc, Obec: Olomouc,616,425,425,63,1,0,40,0,14,26,6,1,5,1,2,43,0,28,113,0,0,40,0,3,1,0,35,1
500496, Olomouc, Obec: Olomouc,926,614,613,93,0,1,42,1,27,26,20,4,15,2,0,82,0,56,128,0,0,48,0,8,2,0,51,4
500496, Olomouc, Obec: Olomouc,714,467,467,65,0,0,35,0,11,17,9,5,3,0,2,71,0,40,114,0,0,43,0,1,3,0,40,4
500496, Olomouc, Obec: Olomouc,973,671,668,78,1,0,62,1,29,35,14,3,10,0,3,86,1,51,160,0,0,52,0,8,1,1,68,0
500496, Olomouc, Obec: Olomouc,872,604,603,69,1,0,57,0,20,38,11,3,7,1,2,66,0,19,184,1,0,54,0,3,1,0,59,2
500496, Olomouc, Obec: Olomouc,1 010,571,571,39,0,0,45,0,20,53,6,2,11,0,3,63,0,21,200,1,0,33,0,7,0,0,62,1
500496, Olomouc, Obec: Olomouc,1 018,575,574,94,3,0,28,0,24,36,12,3,6,1,1,59,0,18,151,0,0,34,0,11,4,1,79,6
500496, Olomouc, Obec: Olomouc,1 005,687,687,102,1,1,40,0,23,34,7,5,5,1,1,65,0,34,201,1,0,62,0,6,2,1,90,2
500496, Olomouc, Obec: Olomouc,619,450,450,69,2,0,29,0,12,27,9,0,6,0,1,38,0,21,131,0,0,56,0,5,0,2,34,2
500496, Olomouc, Obec: Olomouc,575,397,396,27,0,0,24,1,15,27,7,2,7,1,0,46,0,23,118,1,0,34,0,3,2,4,49,4
500496, Olomouc, Obec: Olomouc,265,192,192,17,0,0,25,0,5,7,1,2,2,1,0,18,0,11,49,1,0,19,0,3,1,1,26,1
500496, Olomouc, Obec: Olomouc,882,566,565,93,0,0,34,1,16,33,7,6,2,2,2,61,0,34,150,0,0,23,0,1,1,0,93,3
500496, Olomouc, Obec: Olomouc,389,274,274,27,1,0,9,0,12,9,1,1,4,1,0,45,0,12,103,0,0,12,0,0,1,1,33,0
500496, Olomouc, Obec: Olomouc,1 345,878,875,95,0,1,78,0,37,63,17,3,18,1,1,106,1,47,221,1,1,60,0,4,2,0,109,6
500496, Olomouc, Obec: Olomouc,733,479,479,79,0,0,47,0,16,36,8,1,8,0,1,51,1,28,120,0,0,35,0,4,2,1,36,2
500496, Olomouc, Obec: Olomouc,837,496,496,39,0,1,41,0,10,54,11,2,4,0,0,50,1,20,166,0,0,24,0,2,1,1,63,5
500496, Olomouc, Obec: Olomouc,781,447,447,58,0,1,39,2,16,13,6,1,7,0,0,68,0,22,119,0,2,33,0,3,0,0,54,0
500496, Olomouc, Obec: Olomouc,730,413,411,35,3,0,34,1,14,27,12,2,11,1,0,49,1,15,116,0,0,16,0,4,4,0,61,3
500496, Olomouc, Obec: Olomouc,814,584,584,103,0,0,26,0,16,39,7,2,8,1,1,55,0,25,202,0,2,43,0,4,1,0,46,1
500496, Olomouc, Obec: Olomouc,924,506,506,57,0,0,40,0,18,27,10,4,4,0,1,37,1,14,196,0,0,38,0,3,1,2,52,0
500496, Olomouc, Obec: Olomouc,809,524,523,49,2,0,39,0,20,27,8,3,12,1,0,65,0,13,174,0,0,32,0,6,0,1,66,3
500496, Olomouc, Obec: Olomouc,1 205,777,777,110,1,1,54,0,30,42,16,3,17,0,2,80,0,37,209,0,4,59,0,7,1,1,89,8
500496, Olomouc, Obec: Olomouc,896,522,521,52,2,1,51,0,24,27,6,4,3,0,0,51,0,15,157,0,0,39,0,2,3,2,77,2
500496, Olomouc, Obec: Olomouc,808,530,530,49,1,1,37,0,13,43,8,4,7,5,1,57,0,29,164,0,0,16,0,6,2,2,80,4
500496, Olomouc, Obec: Olomouc,777,482,481,32,0,0,45,0,24,42,5,3,3,3,0,43,0,19,145,0,0,36,1,5,4,2,68,1
500496, Olomouc, Obec: Olomouc,638,417,416,65,0,0,36,0,20,13,8,7,6,1,1,56,0,35,101,1,0,21,0,5,0,0,38,1
500496, Olomouc, Obec: Olomouc,981,619,618,64,0,0,39,0,36,28,14,5,14,0,0,68,0,46,190,1,0,41,0,1,4,1,60,5
500496, Olomouc, Obec: Olomouc,878,630,630,75,2,0,40,0,22,67,7,3,11,0,1,58,0,21,160,1,0,55,0,6,3,5,90,3
500496, Olomouc, Obec: Olomouc,363,221,221,32,0,0,3,1,5,14,1,2,0,0,4,17,0,5,79,0,0,10,0,2,0,1,41,4
500496, Olomouc, Obec: Olomouc,766,473,473,61,0,0,40,1,16,30,8,2,6,0,0,45,0,21,132,0,0,33,0,3,2,2,66,2
500496, Olomouc, Obec: Olomouc,636,380,379,40,0,0,20,2,16,15,6,1,6,1,0,30,0,33,116,1,2,27,0,2,0,1,54,0
500496, Olomouc, Obec: Olomouc,510,337,337,35,0,0,25,0,14,15,5,2,15,1,0,30,0,24,90,1,0,24,1,7,2,0,36,4
500496, Olomouc, Obec: Olomouc,868,532,532,57,0,0,60,0,16,54,6,0,4,1,0,55,0,19,171,0,0,28,0,2,3,0,51,4
500496, Olomouc, Obec: Olomouc,646,405,405,64,1,0,27,1,13,27,15,1,6,0,0,61,0,31,64,1,0,38,0,6,1,0,44,1
500496, Olomouc, Obec: Olomouc,700,446,445,63,1,0,27,0,9,30,10,0,8,0,0,58,0,27,118,0,1,40,0,3,3,0,44,1
500496, Olomouc, Obec: Olomouc,842,570,570,72,0,0,37,0,26,25,12,1,8,0,0,81,0,19,130,1,0,65,0,5,3,0,74,5
500496, Olomouc, Obec: Olomouc,666,418,418,43,0,0,32,1,14,25,4,6,11,2,1,36,0,30,120,2,0,35,0,2,7,0,41,3
500496, Olomouc, Obec: Olomouc,542,338,338,42,2,1,23,0,8,29,1,6,4,1,0,37,0,16,89,0,0,41,0,0,1,0,36,0
500496, Olomouc, Obec: Olomouc,370,235,235,12,0,0,15,0,6,13,0,1,2,0,1,29,0,11,82,0,1,21,1,1,0,1,38,0
500496, Olomouc, Obec: Olomouc,915,523,523,40,0,0,26,0,24,25,10,1,8,1,0,65,0,31,202,2,2,23,0,4,3,1,46,1
500496, Olomouc, Obec: Olomouc,1 014,629,629,68,2,0,49,0,24,45,11,2,11,3,1,66,0,19,210,0,1,48,0,3,3,3,46,3
500496, Olomouc, Obec: Olomouc,855,501,501,35,0,0,34,0,16,31,10,2,10,2,0,51,0,16,206,0,0,36,0,3,0,0,46,2
500496, Olomouc, Obec: Olomouc,877,532,532,63,0,1,50,0,17,30,17,1,12,0,1,63,0,53,117,0,1,40,0,3,2,0,57,2
500496, Olomouc, Obec: Olomouc,994,579,578,58,0,3,54,0,30,36,26,2,8,0,2,62,0,40,150,1,0,39,0,11,0,0,54,0
500496, Olomouc, Obec: Olomouc,1 550,755,755,57,0,0,58,1,25,45,18,8,10,4,1,106,0,45,195,3,1,42,0,1,1,0,121,3
500496, Olomouc, Obec: Olomouc,1 046,665,665,83,0,0,48,1,32,37,7,6,5,1,1,72,1,45,186,0,1,38,0,9,6,1,84,1
500496, Olomouc, Obec: Olomouc,830,599,599,92,2,0,37,0,24,30,23,0,10,0,1,68,0,53,129,0,0,48,0,7,1,0,71,3
500496, Olomouc, Obec: Olomouc,863,497,497,59,0,1,30,1,22,39,5,0,17,2,1,70,0,26,128,1,1,27,0,8,0,0,58,1
500496, Olomouc, Obec: Olomouc,1 061,655,654,89,2,2,75,0,9,42,10,5,9,2,1,64,0,24,190,0,1,50,1,1,4,0,60,4
500496, Olomouc, Obec: Olomouc,978,586,586,77,1,0,45,1,31,37,11,2,11,0,2,68,0,41,130,0,0,38,0,7,3,0,77,1
500496, Olomouc, Obec: Olomouc,616,425,425,63,1,0,40,0,14,26,6,1,5,1,2,43,0,28,113,0,0,40,0,3,1,0,35,1
500496, Olomouc, Obec: Olomouc,926,614,613,93,0,1,42,1,27,26,20,4,15,2,0,82,0,56,128,0,0,48,0,8,2,0,51,4
500496, Olomouc, Obec: Olomouc,714,467,467,65,0,0,35,0,11,17,9,5,3,0,2,71,0,40,114,0,0,43,0,1,3,0,40,4
500496, Olomouc, Obec: Olomouc,973,671,668,78,1,0,62,1,29,35,14,3,10,0,3,86,1,51,160,0,0,52,0,8,1,1,68,0
500496, Olomouc, Obec: Olomouc,872,604,603,69,1,0,57,0,20,38,11,3,7,1,2,66,0,19,184,1,0,54,0,3,1,0,59,2
500496, Olomouc, Obec: Olomouc,1 010,571,571,39,0,0,45,0,20,53,6,2,11,0,3,63,0,21,200,1,0,33,0,7,0,0,62,1
500496, Olomouc, Obec: Olomouc,1 018,575,574,94,3,0,28,0,24,36,12,3,6,1,1,59,0,18,151,0,0,34,0,11,4,1,79,6
500496, Olomouc, Obec: Olomouc,1 005,687,687,102,1,1,40,0,23,34,7,5,5,1,1,65,0,34,201,1,0,62,0,6,2,1,90,2
500496, Olomouc, Obec: Olomouc,619,450,450,69,2,0,29,0,12,27,9,0,6,0,1,38,0,21,131,0,0,56,0,5,0,2,34,2
500496, Olomouc, Obec: Olomouc,575,397,396,27,0,0,24,1,15,27,7,2,7,1,0,46,0,23,118,1,0,34,0,3,2,4,49,4
500496, Olomouc, Obec: Olomouc,265,192,192,17,0,0,25,0,5,7,1,2,2,1,0,18,0,11,49,1,0,19,0,3,1,1,26,1
500496, Olomouc, Obec: Olomouc,882,566,565,93,0,0,34,1,16,33,7,6,2,2,2,61,0,34,150,0,0,23,0,1,1,0,93,3
500496, Olomouc, Obec: Olomouc,389,274,274,27,1,0,9,0,12,9,1,1,4,1,0,45,0,12,103,0,0,12,0,0,1,1,33,0
500496, Olomouc, Obec: Olomouc,1 345,878,875,95,0,1,78,0,37,63,17,3,18,1,1,106,1,47,221,1,1,60,0,4,2,0,109,6
500496, Olomouc, Obec: Olomouc,733,479,479,79,0,0,47,0,16,36,8,1,8,0,1,51,1,28,120,0,0,35,0,4,2,1,36,2
500496, Olomouc, Obec: Olomouc,837,496,496,39,0,1,41,0,10,54,11,2,4,0,0,50,1,20,166,0,0,24,0,2,1,1,63,5
500496, Olomouc, Obec: Olomouc,781,447,447,58,0,1,39,2,16,13,6,1,7,0,0,68,0,22,119,0,2,33,0,3,0,0,54,0
500496, Olomouc, Obec: Olomouc,730,413,411,35,3,0,34,1,14,27,12,2,11,1,0,49,1,15,116,0,0,16,0,4,4,0,61,3
500496, Olomouc, Obec: Olomouc,814,584,584,103,0,0,26,0,16,39,7,2,8,1,1,55,0,25,202,0,2,43,0,4,1,0,46,1
500496, Olomouc, Obec: Olomouc,924,506,506,57,0,0,40,0,18,27,10,4,4,0,1,37,1,14,196,0,0,38,0,3,1,2,52,0
500496, Olomouc, Obec: Olomouc,842,570,570,72,0,0,37,0,26,25,12,1,8,0,0,81,0,19,130,1,0,65,0,5,3,0,74,5
500496, Olomouc, Obec: Olomouc,666,418,418,43,0,0,32,1,14,25,4,6,11,2,1,36,0,30,120,2,0,35,0,2,7,0,41,3
500496, Olomouc, Obec: Olomouc,542,338,338,42,2,1,23,0,8,29,1,6,4,1,0,37,0,16,89,0,0,41,0,0,1,0,36,0
500496, Olomouc, Obec: Olomouc,370,235,235,12,0,0,15,0,6,13,0,1,2,0,1,29,0,11,82,0,1,21,1,1,0,1,38,0
500496, Olomouc, Obec: Olomouc,915,523,523,40,0,0,26,0,24,25,10,1,8,1,0,65,0,31,202,2,2,23,0,4,3,1,46,1
500496, Olomouc, Obec: Olomouc,1 014,629,629,68,2,0,49,0,24,45,11,2,11,3,1,66,0,19,210,0,1,48,0,3,3,3,46,3
500496, Olomouc, Obec: Olomouc,855,501,501,35,0,0,34,0,16,31,10,2,10,2,0,51,0,16,206,0,0,36,0,3,0,0,46,2
500496, Olomouc, Obec: Olomouc,877,532,532,63,0,1,50,0,17,30,17,1,12,0,1,63,0,53,117,0,1,40,0,3,2,0,57,2
500496, Olomouc, Obec: Olomouc,994,579,578,58,0,3,54,0,30,36,26,2,8,0,2,62,0,40,150,1,0,39,0,11,0,0,54,0
500496, Olomouc, Obec: Olomouc,1 550,755,755,57,0,0,58,1,25,45,18,8,10,4,1,106,0,45,195,3,1,42,0,1,1,0,121,3
500496, Olomouc, Obec: Olomouc,1 046,665,665,83,0,0,48,1,32,37,7,6,5,1,1,72,1,45,186,0,1,38,0,9,6,1,84,1
500496, Olomouc, Obec: Olomouc,830,599,599,92,2,0,37,0,24,30,23,0,10,0,1,68,0,53,129,0,0,48,0,7,1,0,71,3
500496, Olomouc, Obec: Olomouc,863,497,497,59,0,1,30,1,22,39,5,0,17,2,1,70,0,26,128,1,1,27,0,8,0,0,58,1
500496, Olomouc, Obec: Olomouc,1 061,655,654,89,2,2,75,0,9,42,10,5,9,2,1,64,0,24,190,0,1,50,1,1,4,0,60,4
500496, Olomouc, Obec: Olomouc,978,586,586,77,1,0,45,1,31,37,11,2,11,0,2,68,0,41,130,0,0,38,0,7,3,0,77,1
500496, Olomouc, Obec: Olomouc,616,425,425,63,1,0,40,0,14,26,6,1,5,1,2,43,0,28,113,0,0,40,0,3,1,0,35,1
500496, Olomouc, Obec: Olomouc,926,614,613,93,0,1,42,1,27,26,20,4,15,2,0,82,0,56,128,0,0,48,0,8,2,0,51,4
500496, Olomouc, Obec: Olomouc,714,467,467,65,0,0,35,0,11,17,9,5,3,0,2,71,0,40,114,0,0,43,0,1,3,0,40,4
500496, Olomouc, Obec: Olomouc,973,671,668,78,1,0,62,1,29,35,14,3,10,0,3,86,1,51,160,0,0,52,0,8,1,1,68,0
500496, Olomouc, Obec: Olomouc,872,604,603,69,1,0,57,0,20,38,11,3,7,1,2,66,0,19,184,1,0,54,0,3,1,0,59,2
500496, Olomouc, Obec: Olomouc,1 010,571,571,39,0,0,45,0,20,53,6,2,11,0,3,63,0,21,200,1,0,33,0,7,0,0,62,1
500496, Olomouc, Obec: Olomouc,1 018,575,574,94,3,0,28,0,24,36,12,3,6,1,1,59,0,18,151,0,0,34,0,11,4,1,79,6
500496, Olomouc, Obec: Olomouc,1 005,687,687,102,1,1,40,0,23,34,7,5,5,1,1,65,0,34,201,1,0,62,0,6,2,1,90,2
500496, Olomouc, Obec: Olomouc,619,450,450,69,2,0,29,0,12,27,9,0,6,0,1,38,0,21,131,0,0,56,0,5,0,2,34,2
500496, Olomouc, Obec: Olomouc,575,397,396,27,0,0,24,1,15,27,7,2,7,1,0,46,0,23,118,1,0,34,0,3,2,4,49,4
500496, Olomouc, Obec: Olomouc,265,192,192,17,0,0,25,0,5,7,1,2,2,1,0,18,0,11,49,1,0,19,0,3,1,1,26,1
500496, Olomouc, Obec: Olomouc,882,566,565,93,0,0,34,1,16,33,7,6,2,2,2,61,0,34,150,0,0,23,0,1,1,0,93,3
500496, Olomouc, Obec: Olomouc,389,274,274,27,1,0,9,0,12,9,1,1,4,1,0,45,0,12,103,0,0,12,0,0,1,1,33,0
500496, Olomouc, Obec: Olomouc,1 345,878,875,95,0,1,78,0,37,63,17,3,18,1,1,106,1,47,221,1,1,60,0,4,2,0,109,6
500496, Olomouc, Obec: Olomouc,733,479,479,79,0,0,47,0,16,36,8,1,8,0,1,51,1,28,120,0,0,35,0,4,2,1,36,2
500496, Olomouc, Obec: Olomouc,837,496,496,39,0,1,41,0,10,54,11,2,4,0,0,50,1,20,166,0,0,24,0,2,1,1,63,5
500496, Olomouc, Obec: Olomouc,781,447,447,58,0,1,39,2,16,13,6,1,7,0,0,68,0,22,119,0,2,33,0,3,0,0,54,0
500496, Olomouc, Obec: Olomouc,730,413,411,35,3,0,34,1,14,27,12,2,11,1,0,49,1,15,116,0,0,16,0,4,4,0,61,3
500496, Olomouc, Obec: Olomouc,814,584,584,103,0,0,26,0,16,39,7,2,8,1,1,55,0,25,202,0,2,43,0,4,1,0,46,1
500496, Olomouc, Obec: Olomouc,924,506,506,57,0,0,40,0,18,27,10,4,4,0,1,37,1,14,196,0,0,38,0,3,1,2,52,0
500496, Olomouc, Obec: Olomouc,616,425,425,63,1,0,40,0,14,26,6,1,5,1,2,43,0,28,113,0,0,40,0,3,1,0,35,1
500496, Olomouc, Obec: Olomouc,926,614,613,93,0,1,42,1,27,26,20,4,15,2,0,82,0,56,128,0,0,48,0,8,2,0,51,4
500496, Olomouc, Obec: Olomouc,714,467,467,65,0,0,35,0,11,17,9,5,3,0,2,71,0,40,114,0,0,43,0,1,3,0,40,4
500496, Olomouc, Obec: Olomouc,973,671,668,78,1,0,62,1,29,35,14,3,10,0,3,86,1,51,160,0,0,52,0,8,1,1,68,0
500496, Olomouc, Obec: Olomouc,872,604,603,69,1,0,57,0,20,38,11,3,7,1,2,66,0,19,184,1,0,54,0,3,1,0,59,2
500496, Olomouc, Obec: Olomouc,1 010,571,571,39,0,0,45,0,20,53,6,2,11,0,3,63,0,21,200,1,0,33,0,7,0,0,62,1
500496, Olomouc, Obec: Olomouc,1 018,575,574,94,3,0,28,0,24,36,12,3,6,1,1,59,0,18,151,0,0,34,0,11,4,1,79,6
500496, Olomouc, Obec: Olomouc,1 005,687,687,102,1,1,40,0,23,34,7,5,5,1,1,65,0,34,201,1,0,62,0,6,2,1,90,2
500496, Olomouc, Obec: Olomouc,619,450,450,69,2,0,29,0,12,27,9,0,6,0,1,38,0,21,131,0,0,56,0,5,0,2,34,2
500496, Olomouc, Obec: Olomouc,575,397,396,27,0,0,24,1,15,27,7,2,7,1,0,46,0,23,118,1,0,34,0,3,2,4,49,4
500496, Olomouc, Obec: Olomouc,265,192,192,17,0,0,25,0,5,7,1,2,2,1,0,18,0,11,49,1,0,19,0,3,1,1,26,1
500496, Olomouc, Obec: Olomouc,882,566,565,93,0,0,34,1,16,33,7,6,2,2,2,61,0,34,150,0,0,23,0,1,1,0,93,3
500496, Olomouc, Obec: Olomouc,389,274,274,27,1,0,9,0,12,9,1,1,4,1,0,45,0,12,103,0,0,12,0,0,1,1,33,0
500496, Olomouc, Obec: Olomouc,1 345,878,875,95,0,1,78,0,37,63,17,3,18,1,1,106,1,47,221,1,1,60,0,4,2,0,109,6
500496, Olomouc, Obec: Olomouc,733,479,479,79,0,0,47,0,16,36,8,1,8,0,1,51,1,28,120,0,0,35,0,4,2,1,36,2
500496, Olomouc, Obec: Olomouc,837,496,496,39,0,1,41,0,10,54,11,2,4,0,0,50,1,20,166,0,0,24,0,2,1,1,63,5
500496, Olomouc, Obec: Olomouc,781,447,447,58,0,1,39,2,16,13,6,1,7,0,0,68,0,22,119,0,2,33,0,3,0,0,54,0
500496, Olomouc, Obec: Olomouc,730,413,411,35,3,0,34,1,14,27,12,2,11,1,0,49,1,15,116,0,0,16,0,4,4,0,61,3
500496, Olomouc, Obec: Olomouc,814,584,584,103,0,0,26,0,16,39,7,2,8,1,1,55,0,25,202,0,2,43,0,4,1,0,46,1
500496, Olomouc, Obec: Olomouc,924,506,506,57,0,0,40,0,18,27,10,4,4,0,1,37,1,14,196,0,0,38,0,3,1,2,52,0
500496, Olomouc, Obec: Olomouc,837,496,496,39,0,1,41,0,10,54,11,2,4,0,0,50,1,20,166,0,0,24,0,2,1,1,63,5
500496, Olomouc, Obec: Olomouc,781,447,447,58,0,1,39,2,16,13,6,1,7,0,0,68,0,22,119,0,2,33,0,3,0,0,54,0
500496, Olomouc, Obec: Olomouc,730,413,411,35,3,0,34,1,14,27,12,2,11,1,0,49,1,15,116,0,0,16,0,4,4,0,61,3
500496, Olomouc, Obec: Olomouc,814,584,584,103,0,0,26,0,16,39,7,2,8,1,1,55,0,25,202,0,2,43,0,4,1,0,46,1
500496, Olomouc, Obec: Olomouc,924,506,506,57,0,0,40,0,18,27,10,4,4,0,1,37,1,14,196,0,0,38,0,3,1,2,52,0
504785, Olomouc, Obec: Paseka,598,"55,52",594,48,0,2,40,0,28,51,7,9,12,2,0,44,0,19,195,0,2,51,1,1,1,4,75,2
552160, Olomouc, Obec: Pňovice,470,"62,50",468,34,1,0,23,0,26,47,4,6,13,6,0,33,1,14,137,0,0,40,0,2,0,0,81,0
552411, Olomouc, Obec: Přáslavice,648,"55,20",640,57,2,1,44,1,23,64,4,3,2,0,1,49,0,20,230,1,1,68,0,2,3,3,60,1
505013, Olomouc, Obec: Příkazy,246,159,159,9,2,0,13,0,7,27,4,3,2,0,0,7,0,3,46,1,0,7,0,0,1,1,26,0
505013, Olomouc, Obec: Příkazy,794,498,498,51,0,0,47,1,28,34,3,5,6,0,0,44,0,13,169,1,0,28,0,2,2,3,56,0
554103, Olomouc, Obec: Řídeč,113,"68,48",113,5,0,0,4,0,2,12,3,1,0,0,0,12,0,2,46,0,0,2,0,1,0,0,21,2
547077, Olomouc, Obec: Samotišky,751,"72,77",739,96,1,2,25,0,43,45,11,5,9,0,2,88,0,46,203,1,0,77,0,8,3,1,69,4
