Code,Location,District,Registered,Envelopes,Valid,Občanská demokratická strana,Řád národa - Vlastenecká unie,CESTA ODPOVĚDNÉ SPOLEČNOSTI,Česká str.sociálně demokrat.,Radostné Česko,STAROSTOVÉ A NEZÁVISLÍ,Komunistická str.Čech a Moravy,Strana zelených,"ROZUMNÍ-stop migraci,diktát.EU",Strana svobodných občanů,Blok proti islam.-Obran.domova,Občanská demokratická aliance,Česká pirátská strana,Česká národní fronta,Referendum o Evropské unii,TOP 09,ANO 2011,Dobrá volba 2016,SPR-Republ.str.Čsl. M.Sládka,Křesť.demokr.unie-Čs.str.lid.,Česká strana národně sociální,REALISTÉ,SPORTOVCI,Dělnic.str.sociální spravedl.,Svob.a př.dem.-T.Okamura (SPD),Strana Práv Občanů
554821, Ostrava-město, Obec: Ostrava,785,469,469,43,0,0,48,0,14,39,4,2,7,0,0,38,0,0,8,195,3,1,14,0,3,0,2,46,1
554821, Ostrava-město, Obec: Ostrava,712,435,435,43,0,0,33,2,8,26,5,4,7,0,1,46,0,0,13,163,2,1,23,0,1,3,0,53,0
554821, Ostrava-město, Obec: Ostrava,684,387,386,14,0,0,40,2,12,40,6,4,6,0,0,31,0,0,7,137,0,1,16,0,3,0,3,63,1
554821, Ostrava-město, Obec: Ostrava,830,471,471,41,0,0,59,0,10,38,3,6,5,0,0,41,0,0,11,165,1,0,13,0,1,1,1,70,3
554821, Ostrava-město, Obec: Ostrava,768,445,444,23,0,0,50,1,12,40,4,2,6,3,0,39,0,0,12,169,1,1,23,0,3,0,0,51,0
554821, Ostrava-město, Obec: Ostrava,576,319,319,23,0,1,34,0,9,28,3,1,6,0,0,25,0,0,1,108,0,0,10,0,2,0,1,49,7
554821, Ostrava-město, Obec: Ostrava,553,385,385,36,0,1,22,1,20,24,6,1,4,0,1,41,0,0,23,137,0,0,24,0,5,0,0,36,2
554821, Ostrava-město, Obec: Ostrava,576,358,358,41,1,0,24,0,9,31,5,0,6,0,1,37,0,0,9,115,0,1,17,0,2,0,2,55,1
554821, Ostrava-město, Obec: Ostrava,392,245,245,14,0,1,26,0,5,17,3,3,4,0,1,31,0,0,8,94,0,2,11,0,4,0,0,19,2
554821, Ostrava-město, Obec: Ostrava,706,365,365,28,0,0,47,1,19,27,6,2,1,0,3,27,1,0,7,118,0,1,17,0,2,1,0,54,0
554821, Ostrava-město, Obec: Ostrava,756,423,423,28,0,0,28,1,9,44,11,4,11,0,0,47,0,0,12,150,1,0,12,0,2,0,0,59,2
554821, Ostrava-město, Obec: Ostrava,644,364,364,39,0,0,20,0,12,28,4,0,3,1,1,39,0,0,8,133,0,0,20,0,2,1,0,49,1
554821, Ostrava-město, Obec: Ostrava,627,371,371,20,0,0,47,0,10,22,6,1,6,0,0,33,0,0,10,142,0,0,16,0,3,0,0,44,5
554821, Ostrava-město, Obec: Ostrava,671,442,440,38,0,0,58,0,6,41,2,3,2,1,1,36,0,2,6,162,0,1,13,0,2,1,1,62,2
554821, Ostrava-město, Obec: Ostrava,691,447,447,36,0,1,46,3,13,44,3,5,6,0,1,36,0,0,13,160,0,0,21,0,2,2,1,53,0
554821, Ostrava-město, Obec: Ostrava,488,341,341,22,0,0,45,1,5,22,5,1,1,0,1,30,0,1,9,132,0,1,19,1,3,1,0,40,1
554821, Ostrava-město, Obec: Ostrava,565,326,326,21,0,0,29,1,14,37,2,5,1,0,0,22,0,0,6,123,1,0,10,0,2,0,0,49,1
554821, Ostrava-město, Obec: Ostrava,655,414,414,40,0,0,32,0,9,34,6,4,7,0,1,36,1,0,9,164,0,1,19,0,2,0,2,45,1
554821, Ostrava-město, Obec: Ostrava,768,469,469,33,0,0,53,0,19,26,3,1,4,0,1,31,0,2,5,187,3,1,23,0,4,2,3,64,1
554821, Ostrava-město, Obec: Ostrava,486,290,290,16,0,0,26,0,5,41,3,2,4,0,0,36,0,0,5,102,0,0,8,0,2,1,0,39,0
554821, Ostrava-město, Obec: Ostrava,448,310,310,18,0,0,41,0,6,24,4,1,3,0,0,35,0,0,3,119,0,2,14,0,4,0,0,31,2
554821, Ostrava-město, Obec: Ostrava,540,321,321,13,0,0,37,0,6,30,3,6,2,0,0,23,0,0,9,136,0,1,15,0,2,0,0,35,1
554821, Ostrava-město, Obec: Ostrava,460,236,236,13,0,0,24,1,8,35,1,0,2,0,0,17,0,1,3,76,0,0,9,0,1,0,0,44,1
554821, Ostrava-město, Obec: Ostrava,595,319,319,18,0,0,26,0,11,29,4,1,2,2,1,44,0,0,4,103,0,0,16,0,3,0,0,49,5
554821, Ostrava-město, Obec: Ostrava,539,301,301,21,1,0,16,1,9,35,4,1,3,1,0,30,0,0,10,112,0,0,12,0,3,0,0,41,1
554821, Ostrava-město, Obec: Ostrava,509,330,330,18,0,0,42,0,12,32,3,1,6,0,0,23,0,0,10,112,0,0,11,0,2,1,0,54,3
554821, Ostrava-město, Obec: Ostrava,431,270,270,18,1,0,28,0,5,30,0,0,7,0,1,20,0,1,3,105,0,0,12,0,6,0,0,30,0
554821, Ostrava-město, Obec: Ostrava,576,388,388,35,0,1,36,2,17,43,7,0,2,1,1,36,0,0,5,122,1,1,18,0,5,4,0,42,3
554821, Ostrava-město, Obec: Ostrava,589,378,378,45,0,0,32,0,9,26,10,1,2,1,0,38,0,0,10,125,0,0,20,0,8,1,0,44,5
554821, Ostrava-město, Obec: Ostrava,511,345,345,31,0,0,22,0,9,27,4,3,2,0,0,22,0,0,13,147,1,2,15,0,2,2,2,37,2
554821, Ostrava-město, Obec: Ostrava,718,416,416,11,0,1,23,0,5,39,8,4,3,1,1,31,0,1,8,192,1,1,10,0,3,1,0,70,0
554821, Ostrava-město, Obec: Ostrava,724,454,454,32,0,0,45,0,9,42,3,3,4,0,0,29,0,2,31,151,0,0,24,0,2,1,0,72,0
554821, Ostrava-město, Obec: Ostrava,695,404,404,12,0,0,49,1,14,34,3,2,6,0,1,32,0,0,4,167,1,2,7,0,3,3,0,55,4
554821, Ostrava-město, Obec: Ostrava,591,371,371,21,0,0,42,0,8,36,5,4,3,0,0,39,0,0,8,135,1,0,15,0,11,0,1,40,2
554821, Ostrava-město, Obec: Ostrava,575,369,369,27,0,0,36,3,7,46,3,1,3,1,1,38,0,0,7,120,1,2,14,0,2,0,0,51,3
554821, Ostrava-město, Obec: Ostrava,534,350,350,27,0,1,37,0,4,28,3,1,2,0,0,36,0,0,7,124,1,2,8,0,2,1,0,63,1
554821, Ostrava-město, Obec: Ostrava,662,428,428,39,0,0,36,0,18,68,8,3,3,0,0,35,0,0,12,133,0,0,25,1,3,2,1,39,1
554821, Ostrava-město, Obec: Ostrava,883,520,520,45,0,0,49,0,22,34,12,4,3,1,0,52,0,0,8,171,0,0,20,0,9,0,0,82,4
554821, Ostrava-město, Obec: Ostrava,1 062,660,660,69,0,0,48,3,18,38,9,0,9,1,0,79,0,0,20,227,0,3,21,0,11,1,1,96,6
554821, Ostrava-město, Obec: Ostrava,982,672,672,81,0,1,51,1,8,42,15,2,2,0,1,63,0,0,20,253,0,0,38,0,4,1,1,76,9
554821, Ostrava-město, Obec: Ostrava,1 053,724,724,117,1,0,56,0,15,53,8,3,10,0,1,61,0,0,26,252,0,3,48,1,5,2,0,58,1
554821, Ostrava-město, Obec: Ostrava,1 170,672,672,53,0,0,47,0,17,79,6,6,2,2,1,41,0,2,4,258,1,3,21,0,0,0,3,116,5
554821, Ostrava-město, Obec: Ostrava,1 039,533,532,55,0,0,37,2,21,46,5,7,1,1,1,42,0,0,11,190,1,0,22,0,2,0,3,81,3
554821, Ostrava-město, Obec: Ostrava,540,278,278,26,1,0,27,0,2,23,3,4,3,0,0,22,0,3,4,90,0,0,21,1,0,1,0,45,2
554821, Ostrava-město, Obec: Ostrava,734,494,494,39,0,0,37,0,14,40,8,1,3,1,0,39,0,0,14,200,0,0,21,0,4,0,2,62,5
554821, Ostrava-město, Obec: Ostrava,735,461,461,34,3,0,35,0,14,45,3,3,8,0,0,36,0,0,9,170,1,0,25,0,4,1,0,67,0
554821, Ostrava-město, Obec: Ostrava,908,502,502,37,0,3,31,0,10,44,10,2,5,1,0,42,0,1,23,166,3,3,11,0,5,0,0,96,5
554821, Ostrava-město, Obec: Ostrava,234,168,168,10,0,0,4,0,5,8,1,3,2,0,0,11,0,0,11,78,0,1,11,0,1,0,0,21,0
554821, Ostrava-město, Obec: Ostrava,1 054,623,621,63,0,0,55,0,15,31,9,5,2,2,1,39,0,0,29,259,0,0,26,0,2,0,4,73,4
554821, Ostrava-město, Obec: Ostrava,115,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
554821, Ostrava-město, Obec: Ostrava,601,148,148,9,0,0,32,0,0,17,2,2,3,0,0,7,0,0,0,51,0,1,0,0,0,0,2,21,1
554821, Ostrava-město, Obec: Ostrava,1 030,412,411,27,1,0,33,2,9,33,3,5,4,2,1,29,0,0,10,153,2,1,4,2,5,4,5,41,8
554821, Ostrava-město, Obec: Ostrava,865,352,352,24,0,1,45,0,6,30,4,2,3,0,1,19,0,0,2,152,0,1,11,0,1,1,4,43,0
554821, Ostrava-město, Obec: Ostrava,515,332,332,43,0,0,16,0,15,27,4,1,4,0,0,25,0,0,17,129,0,0,7,0,3,1,4,30,3
554821, Ostrava-město, Obec: Ostrava,378,205,202,13,0,1,22,1,6,14,2,0,3,0,0,17,0,0,3,72,0,0,11,0,6,0,1,29,1
554821, Ostrava-město, Obec: Ostrava,830,538,533,51,1,1,43,0,19,38,1,2,6,0,0,57,0,0,21,193,1,3,24,0,9,0,1,58,3
554821, Ostrava-město, Obec: Ostrava,436,241,241,16,0,0,16,0,3,22,5,3,2,1,0,18,0,0,5,102,0,1,17,0,2,0,0,24,0
554821, Ostrava-město, Obec: Ostrava,1 332,789,789,83,1,0,56,0,8,55,10,6,8,1,1,79,9,0,17,263,0,4,60,0,11,2,1,103,8
554821, Ostrava-město, Obec: Ostrava,629,333,332,25,2,0,32,0,5,40,2,3,5,5,0,32,0,0,3,102,0,0,19,1,5,0,0,49,0
554821, Ostrava-město, Obec: Ostrava,531,284,284,34,0,2,24,0,6,29,6,1,1,0,0,30,0,1,5,97,0,0,10,0,4,1,6,24,1
554821, Ostrava-město, Obec: Ostrava,463,292,291,41,0,0,27,0,3,31,1,0,4,0,0,24,0,0,11,98,2,0,13,0,1,0,0,32,2
554821, Ostrava-město, Obec: Ostrava,404,259,259,38,0,0,21,0,4,18,7,1,5,0,0,18,0,0,9,93,0,0,9,0,7,0,0,27,2
554821, Ostrava-město, Obec: Ostrava,550,352,350,43,1,0,35,0,7,24,6,0,1,0,0,31,0,0,24,123,1,0,6,0,3,2,0,38,4
554821, Ostrava-město, Obec: Ostrava,495,282,282,41,0,1,17,0,6,17,2,0,6,1,0,29,0,0,14,96,0,0,11,0,4,0,2,32,1
554821, Ostrava-město, Obec: Ostrava,568,266,265,19,0,0,35,0,4,28,3,2,0,0,0,16,0,0,6,77,0,0,12,0,0,0,1,35,3
554821, Ostrava-město, Obec: Ostrava,549,282,282,10,0,1,26,0,3,53,3,2,0,0,0,15,0,0,2,102,0,0,20,0,3,0,2,38,0
554821, Ostrava-město, Obec: Ostrava,551,298,298,24,0,0,25,0,8,32,5,0,0,0,1,34,0,0,11,104,0,1,5,0,1,1,1,42,0
554821, Ostrava-město, Obec: Ostrava,578,310,310,29,0,0,22,0,7,29,2,4,2,0,0,20,0,0,7,125,0,1,3,1,5,1,1,49,1
554821, Ostrava-město, Obec: Ostrava,1 161,292,292,69,1,0,16,1,7,4,4,1,4,0,0,38,1,0,17,89,0,0,9,0,0,0,0,26,2
554821, Ostrava-město, Obec: Ostrava,407,128,128,5,0,0,3,0,4,16,1,0,1,0,0,11,0,0,0,48,0,0,4,0,3,0,1,31,0
554821, Ostrava-město, Obec: Ostrava,357,196,194,10,0,0,11,0,2,21,2,3,4,0,0,18,0,0,5,69,1,1,10,0,4,1,0,29,3
554821, Ostrava-město, Obec: Ostrava,580,180,180,17,0,0,17,0,3,23,11,1,4,0,0,14,0,0,0,59,0,0,2,0,1,2,0,24,2
554821, Ostrava-město, Obec: Ostrava,658,153,153,8,2,0,8,0,7,13,1,2,0,1,0,9,0,0,7,73,0,0,2,0,2,0,1,16,1
554821, Ostrava-město, Obec: Ostrava,664,368,368,33,0,0,27,0,2,34,7,4,4,0,0,36,0,0,6,140,0,2,11,0,5,0,0,55,0
554821, Ostrava-město, Obec: Ostrava,1 170,778,776,100,0,0,42,0,27,67,10,3,18,0,2,76,0,1,37,255,0,0,53,0,10,2,0,69,3
554821, Ostrava-město, Obec: Ostrava,974,680,680,73,0,0,47,1,22,41,2,5,7,0,2,53,0,0,13,187,2,0,132,0,6,0,0,82,3
554821, Ostrava-město, Obec: Ostrava,1 077,726,725,89,0,0,50,0,13,65,11,2,10,0,0,52,0,0,33,202,0,1,90,0,8,0,0,91,2
554821, Ostrava-město, Obec: Ostrava,1 292,753,752,87,2,0,58,2,15,39,12,4,8,0,2,93,0,3,28,263,0,3,37,0,11,2,0,78,3
554821, Ostrava-město, Obec: Ostrava,991,686,686,58,1,0,58,0,13,52,18,8,7,1,1,62,0,0,32,245,0,0,59,0,6,1,1,61,1
554821, Ostrava-město, Obec: Ostrava,1 307,928,925,95,1,0,71,0,31,61,18,3,4,1,4,79,0,0,23,362,0,1,61,0,5,3,1,84,5
554821, Ostrava-město, Obec: Ostrava,1 542,1 129,1 129,135,2,0,81,1,33,64,8,2,11,0,0,96,0,0,74,357,3,0,111,1,9,2,1,129,1
554821, Ostrava-město, Obec: Ostrava,1 216,574,573,64,2,0,57,1,13,57,8,2,6,1,1,40,0,1,14,185,2,1,24,0,6,2,1,79,2
554821, Ostrava-město, Obec: Ostrava,1 230,324,324,44,0,0,26,0,3,32,1,2,8,5,0,33,0,0,7,90,0,0,10,0,1,0,1,55,3
554821, Ostrava-město, Obec: Ostrava,431,181,181,12,1,0,20,0,3,14,4,1,2,0,1,24,0,1,1,40,0,3,10,0,1,1,1,38,3
554821, Ostrava-město, Obec: Ostrava,1 010,272,270,10,0,0,14,0,5,38,3,1,4,1,0,29,0,0,4,84,0,0,6,0,3,1,0,62,2
554821, Ostrava-město, Obec: Ostrava,828,373,373,14,0,0,37,0,6,38,1,1,0,0,0,12,0,0,7,178,2,1,5,0,2,0,0,63,2
554821, Ostrava-město, Obec: Ostrava,1 066,272,272,18,1,0,29,0,4,24,2,1,2,1,0,18,0,0,1,99,0,0,3,0,0,0,1,44,21
554821, Ostrava-město, Obec: Ostrava,563,230,230,9,0,0,27,0,6,30,1,1,2,1,1,16,0,0,4,88,0,3,8,0,1,1,1,30,0
554821, Ostrava-město, Obec: Ostrava,579,309,308,13,0,0,27,6,0,37,4,1,7,0,0,20,2,0,8,120,0,1,8,2,4,0,4,42,1
554821, Ostrava-město, Obec: Ostrava,622,314,314,28,0,0,34,0,8,21,4,0,7,1,1,34,0,0,6,111,0,2,12,0,1,0,0,41,1
554821, Ostrava-město, Obec: Ostrava,600,386,384,45,0,0,25,0,9,24,13,5,5,1,1,56,0,0,9,122,0,0,28,0,2,3,0,34,2
554821, Ostrava-město, Obec: Ostrava,688,338,338,24,0,2,32,0,11,34,5,2,1,0,0,39,0,0,4,116,0,0,10,0,1,1,0,52,3
554821, Ostrava-město, Obec: Ostrava,696,376,375,32,0,0,33,0,13,30,4,1,4,0,0,38,0,1,7,134,2,2,11,0,4,2,4,50,0
554821, Ostrava-město, Obec: Ostrava,617,289,288,26,0,0,24,1,14,29,4,1,4,0,2,21,0,0,4,92,2,0,10,0,4,1,1,43,3
554821, Ostrava-město, Obec: Ostrava,463,307,306,18,0,0,29,0,21,33,4,4,2,0,0,33,0,0,9,88,0,0,18,1,3,1,0,38,2
554821, Ostrava-město, Obec: Ostrava,475,289,288,31,1,0,27,0,8,21,3,1,9,0,0,27,0,1,8,99,0,0,20,0,3,2,0,26,0
554821, Ostrava-město, Obec: Ostrava,817,329,329,19,0,0,30,0,15,23,3,0,5,0,1,30,0,0,14,127,0,0,5,0,0,0,0,53,2
554821, Ostrava-město, Obec: Ostrava,665,304,304,19,0,0,17,0,10,31,0,4,2,0,0,35,0,0,4,109,0,1,7,0,3,1,0,54,3
554821, Ostrava-město, Obec: Ostrava,847,400,400,15,0,0,33,0,11,40,6,2,9,1,0,42,0,2,14,122,2,0,15,1,5,0,1,75,3
554821, Ostrava-město, Obec: Ostrava,771,377,377,22,0,0,31,0,13,34,4,1,11,0,0,33,0,1,10,126,1,0,13,0,7,1,0,51,0
554821, Ostrava-město, Obec: Ostrava,748,360,360,30,0,0,31,0,13,42,4,4,2,0,0,29,0,0,11,101,0,0,19,0,2,0,0,67,3
554821, Ostrava-město, Obec: Ostrava,682,362,360,30,0,0,35,1,12,31,4,2,4,0,0,46,2,0,11,129,0,1,6,0,6,0,1,35,4
554821, Ostrava-město, Obec: Ostrava,851,448,448,34,0,0,46,2,9,43,8,4,4,1,0,42,0,1,11,131,0,1,28,0,3,3,3,68,2
554821, Ostrava-město, Obec: Ostrava,690,310,310,22,0,0,30,0,13,33,3,0,3,1,0,34,0,0,3,86,0,1,6,0,2,0,1,69,2
554821, Ostrava-město, Obec: Ostrava,780,449,449,21,0,0,46,1,15,43,5,2,5,0,1,27,0,0,13,177,2,1,15,0,4,1,2,65,1
554821, Ostrava-město, Obec: Ostrava,817,475,475,33,1,2,59,1,11,45,5,2,9,0,0,32,0,1,14,160,0,0,22,1,4,1,1,65,6
554821, Ostrava-město, Obec: Ostrava,712,419,418,49,0,1,37,0,14,31,8,2,6,0,0,46,0,0,13,139,0,0,16,0,4,0,1,46,3
554821, Ostrava-město, Obec: Ostrava,677,375,375,36,1,1,35,0,9,34,4,4,5,0,0,33,0,0,7,124,0,0,16,0,4,1,1,49,4
554821, Ostrava-město, Obec: Ostrava,469,281,281,26,0,0,26,0,5,23,5,1,2,0,1,25,0,1,10,106,2,0,9,0,3,0,1,32,1
554821, Ostrava-město, Obec: Ostrava,586,366,366,12,0,1,39,0,3,34,8,2,7,0,0,23,0,2,8,143,0,0,11,0,4,0,0,67,0
554821, Ostrava-město, Obec: Ostrava,661,377,377,24,0,0,37,0,16,35,3,2,2,0,0,23,0,0,3,135,1,2,21,0,5,0,3,61,0
554821, Ostrava-město, Obec: Ostrava,542,308,308,24,2,0,29,0,4,23,7,3,4,0,0,31,0,0,7,123,0,0,14,0,3,1,1,28,0
554821, Ostrava-město, Obec: Ostrava,656,389,369,26,0,0,33,0,8,52,3,4,7,0,2,42,1,1,9,122,0,0,10,0,4,1,0,43,1
554821, Ostrava-město, Obec: Ostrava,623,350,348,23,0,1,30,0,16,22,2,1,4,0,0,22,0,1,9,131,0,1,22,0,3,0,0,58,1
554821, Ostrava-město, Obec: Ostrava,828,535,535,53,0,1,49,0,12,30,12,4,5,0,0,72,0,0,16,191,0,2,17,0,4,1,1,62,2
554821, Ostrava-město, Obec: Ostrava,617,385,385,30,0,0,31,0,5,38,2,6,5,0,0,29,0,1,8,156,0,0,14,0,1,0,0,58,1
554821, Ostrava-město, Obec: Ostrava,559,316,316,22,0,0,31,0,10,20,3,0,4,0,1,30,0,0,3,121,5,1,12,0,3,0,3,44,0
554821, Ostrava-město, Obec: Ostrava,478,310,310,30,2,0,27,1,6,34,6,4,1,0,1,23,0,0,3,99,0,0,19,0,4,2,0,44,1
554821, Ostrava-město, Obec: Ostrava,901,483,483,32,1,1,48,0,7,36,7,6,5,1,0,44,0,1,17,160,0,0,17,0,5,0,0,86,5
554821, Ostrava-město, Obec: Ostrava,785,469,469,43,0,0,48,0,14,39,4,2,7,0,0,38,0,0,8,195,3,1,14,0,3,0,2,46,1
554821, Ostrava-město, Obec: Ostrava,712,435,435,43,0,0,33,2,8,26,5,4,7,0,1,46,0,0,13,163,2,1,23,0,1,3,0,53,0
554821, Ostrava-město, Obec: Ostrava,684,387,386,14,0,0,40,2,12,40,6,4,6,0,0,31,0,0,7,137,0,1,16,0,3,0,3,63,1
554821, Ostrava-město, Obec: Ostrava,830,471,471,41,0,0,59,0,10,38,3,6,5,0,0,41,0,0,11,165,1,0,13,0,1,1,1,70,3
554821, Ostrava-město, Obec: Ostrava,768,445,444,23,0,0,50,1,12,40,4,2,6,3,0,39,0,0,12,169,1,1,23,0,3,0,0,51,0
554821, Ostrava-město, Obec: Ostrava,576,319,319,23,0,1,34,0,9,28,3,1,6,0,0,25,0,0,1,108,0,0,10,0,2,0,1,49,7
554821, Ostrava-město, Obec: Ostrava,553,385,385,36,0,1,22,1,20,24,6,1,4,0,1,41,0,0,23,137,0,0,24,0,5,0,0,36,2
554821, Ostrava-město, Obec: Ostrava,576,358,358,41,1,0,24,0,9,31,5,0,6,0,1,37,0,0,9,115,0,1,17,0,2,0,2,55,1
554821, Ostrava-město, Obec: Ostrava,392,245,245,14,0,1,26,0,5,17,3,3,4,0,1,31,0,0,8,94,0,2,11,0,4,0,0,19,2
554821, Ostrava-město, Obec: Ostrava,706,365,365,28,0,0,47,1,19,27,6,2,1,0,3,27,1,0,7,118,0,1,17,0,2,1,0,54,0
554821, Ostrava-město, Obec: Ostrava,756,423,423,28,0,0,28,1,9,44,11,4,11,0,0,47,0,0,12,150,1,0,12,0,2,0,0,59,2
554821, Ostrava-město, Obec: Ostrava,644,364,364,39,0,0,20,0,12,28,4,0,3,1,1,39,0,0,8,133,0,0,20,0,2,1,0,49,1
554821, Ostrava-město, Obec: Ostrava,627,371,371,20,0,0,47,0,10,22,6,1,6,0,0,33,0,0,10,142,0,0,16,0,3,0,0,44,5
554821, Ostrava-město, Obec: Ostrava,671,442,440,38,0,0,58,0,6,41,2,3,2,1,1,36,0,2,6,162,0,1,13,0,2,1,1,62,2
554821, Ostrava-město, Obec: Ostrava,691,447,447,36,0,1,46,3,13,44,3,5,6,0,1,36,0,0,13,160,0,0,21,0,2,2,1,53,0
554821, Ostrava-město, Obec: Ostrava,488,341,341,22,0,0,45,1,5,22,5,1,1,0,1,30,0,1,9,132,0,1,19,1,3,1,0,40,1
554821, Ostrava-město, Obec: Ostrava,565,326,326,21,0,0,29,1,14,37,2,5,1,0,0,22,0,0,6,123,1,0,10,0,2,0,0,49,1
554821, Ostrava-město, Obec: Ostrava,655,414,414,40,0,0,32,0,9,34,6,4,7,0,1,36,1,0,9,164,0,1,19,0,2,0,2,45,1
554821, Ostrava-město, Obec: Ostrava,768,469,469,33,0,0,53,0,19,26,3,1,4,0,1,31,0,2,5,187,3,1,23,0,4,2,3,64,1
554821, Ostrava-město, Obec: Ostrava,486,290,290,16,0,0,26,0,5,41,3,2,4,0,0,36,0,0,5,102,0,0,8,0,2,1,0,39,0
554821, Ostrava-město, Obec: Ostrava,448,310,310,18,0,0,41,0,6,24,4,1,3,0,0,35,0,0,3,119,0,2,14,0,4,0,0,31,2
554821, Ostrava-město, Obec: Ostrava,540,321,321,13,0,0,37,0,6,30,3,6,2,0,0,23,0,0,9,136,0,1,15,0,2,0,0,35,1
554821, Ostrava-město, Obec: Ostrava,460,236,236,13,0,0,24,1,8,35,1,0,2,0,0,17,0,1,3,76,0,0,9,0,1,0,0,44,1
554821, Ostrava-město, Obec: Ostrava,595,319,319,18,0,0,26,0,11,29,4,1,2,2,1,44,0,0,4,103,0,0,16,0,3,0,0,49,5
554821, Ostrava-město, Obec: Ostrava,539,301,301,21,1,0,16,1,9,35,4,1,3,1,0,30,0,0,10,112,0,0,12,0,3,0,0,41,1
554821, Ostrava-město, Obec: Ostrava,509,330,330,18,0,0,42,0,12,32,3,1,6,0,0,23,0,0,10,112,0,0,11,0,2,1,0,54,3
554821, Ostrava-město, Obec: Ostrava,431,270,270,18,1,0,28,0,5,30,0,0,7,0,1,20,0,1,3,105,0,0,12,0,6,0,0,30,0
554821, Ostrava-město, Obec: Ostrava,576,388,388,35,0,1,36,2,17,43,7,0,2,1,1,36,0,0,5,122,1,1,18,0,5,4,0,42,3
554821, Ostrava-město, Obec: Ostrava,589,378,378,45,0,0,32,0,9,26,10,1,2,1,0,38,0,0,10,125,0,0,20,0,8,1,0,44,5
554821, Ostrava-město, Obec: Ostrava,511,345,345,31,0,0,22,0,9,27,4,3,2,0,0,22,0,0,13,147,1,2,15,0,2,2,2,37,2
554821, Ostrava-město, Obec: Ostrava,718,416,416,11,0,1,23,0,5,39,8,4,3,1,1,31,0,1,8,192,1,1,10,0,3,1,0,70,0
554821, Ostrava-město, Obec: Ostrava,724,454,454,32,0,0,45,0,9,42,3,3,4,0,0,29,0,2,31,151,0,0,24,0,2,1,0,72,0
554821, Ostrava-město, Obec: Ostrava,695,404,404,12,0,0,49,1,14,34,3,2,6,0,1,32,0,0,4,167,1,2,7,0,3,3,0,55,4
554821, Ostrava-město, Obec: Ostrava,591,371,371,21,0,0,42,0,8,36,5,4,3,0,0,39,0,0,8,135,1,0,15,0,11,0,1,40,2
554821, Ostrava-město, Obec: Ostrava,575,369,369,27,0,0,36,3,7,46,3,1,3,1,1,38,0,0,7,120,1,2,14,0,2,0,0,51,3
554821, Ostrava-město, Obec: Ostrava,534,350,350,27,0,1,37,0,4,28,3,1,2,0,0,36,0,0,7,124,1,2,8,0,2,1,0,63,1
554821, Ostrava-město, Obec: Ostrava,662,428,428,39,0,0,36,0,18,68,8,3,3,0,0,35,0,0,12,133,0,0,25,1,3,2,1,39,1
554821, Ostrava-město, Obec: Ostrava,883,520,520,45,0,0,49,0,22,34,12,4,3,1,0,52,0,0,8,171,0,0,20,0,9,0,0,82,4
554821, Ostrava-město, Obec: Ostrava,1 062,660,660,69,0,0,48,3,18,38,9,0,9,1,0,79,0,0,20,227,0,3,21,0,11,1,1,96,6
554821, Ostrava-město, Obec: Ostrava,982,672,672,81,0,1,51,1,8,42,15,2,2,0,1,63,0,0,20,253,0,0,38,0,4,1,1,76,9
554821, Ostrava-město, Obec: Ostrava,1 053,724,724,117,1,0,56,0,15,53,8,3,10,0,1,61,0,0,26,252,0,3,48,1,5,2,0,58,1
554821, Ostrava-město, Obec: Ostrava,1 170,672,672,53,0,0,47,0,17,79,6,6,2,2,1,41,0,2,4,258,1,3,21,0,0,0,3,116,5
554821, Ostrava-město, Obec: Ostrava,1 039,533,532,55,0,0,37,2,21,46,5,7,1,1,1,42,0,0,11,190,1,0,22,0,2,0,3,81,3
554821, Ostrava-město, Obec: Ostrava,540,278,278,26,1,0,27,0,2,23,3,4,3,0,0,22,0,3,4,90,0,0,21,1,0,1,0,45,2
554821, Ostrava-město, Obec: Ostrava,734,494,494,39,0,0,37,0,14,40,8,1,3,1,0,39,0,0,14,200,0,0,21,0,4,0,2,62,5
554821, Ostrava-město, Obec: Ostrava,735,461,461,34,3,0,35,0,14,45,3,3,8,0,0,36,0,0,9,170,1,0,25,0,4,1,0,67,0
554821, Ostrava-město, Obec: Ostrava,908,502,502,37,0,3,31,0,10,44,10,2,5,1,0,42,0,1,23,166,3,3,11,0,5,0,0,96,5
554821, Ostrava-město, Obec: Ostrava,234,168,168,10,0,0,4,0,5,8,1,3,2,0,0,11,0,0,11,78,0,1,11,0,1,0,0,21,0
554821, Ostrava-město, Obec: Ostrava,1 054,623,621,63,0,0,55,0,15,31,9,5,2,2,1,39,0,0,29,259,0,0,26,0,2,0,4,73,4
554821, Ostrava-město, Obec: Ostrava,115,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
554821, Ostrava-město, Obec: Ostrava,601,148,148,9,0,0,32,0,0,17,2,2,3,0,0,7,0,0,0,51,0,1,0,0,0,0,2,21,1
554821, Ostrava-město, Obec: Ostrava,1 030,412,411,27,1,0,33,2,9,33,3,5,4,2,1,29,0,0,10,153,2,1,4,2,5,4,5,41,8
